Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IDA & IBRD total,IBT,Arable land (% of land area),AG.LND.ARBL.ZS,,9.185402806,9.233984727,9.327249168,9.382006812,9.457624504,9.487494636,9.519947041,9.562751973,9.644972669,9.609974214,9.597994166,9.612506528,9.733106417,9.700577104,9.703814486,9.762854945,9.742423451,9.799100824,9.845210033,9.884855094,9.865749083,9.995906358,10.06041257,10.26692361,10.46149102,10.52080585,10.55898208,10.56059014,10.5856294,10.59923616,10.64371722,10.55904715,10.54968842,10.5221841,10.5431417,10.53593041,10.56965857,10.571422,10.59148262,10.54178426,10.53292201,10.54874682,10.65044193,10.66967021,10.71246997,10.74323501,10.78128683,10.7855709,10.79966572,10.85952574,10.91460037,10.98256662,11.01745927,11.01056013,11.02019281,11.03874096,11.08809736,11.07794161,11.05213352,11.0659679,
IDA total,IDA,Arable land (% of land area),AG.LND.ARBL.ZS,,7.877494968,7.949916957,8.120600834,8.221394483,8.385790636,8.390349392,8.41024711,8.442970783,8.643964531,8.551594806,8.473382359,8.344019893,8.573520768,8.365096211,8.359547145,8.388767003,8.172056529,8.18589532,8.148847375,8.285038591,8.111586845,8.259365965,8.192793874,8.404744138,8.578787784,8.741560317,8.807586776,8.826085322,8.890401939,8.924785918,9.053125005,9.070727065,9.213215679,9.277802035,9.479603039,9.581022705,9.654962395,9.684713441,9.786496867,9.749417495,9.751916088,9.842798177,10.09538876,10.06089399,10.22645081,10.32009015,10.43154899,10.49699028,10.48422261,10.6645097,10.83885608,11.05025484,11.15218836,11.18437463,11.21572762,11.30574952,11.37063274,11.40478241,11.38227118,11.41469384,
IDA blend,IDB,Arable land (% of land area),AG.LND.ARBL.ZS,,16.59660444,16.83354589,17.40502844,17.79097458,18.56533645,18.59712422,18.59113279,18.52700452,19.58687059,18.92597307,18.46275707,17.3807103,18.9106408,17.7134461,17.62006303,17.55109699,16.2496165,15.9220278,15.67626021,16.43787858,15.41500062,16.17988981,15.67930283,16.8298694,17.46572616,18.31968803,18.62930245,18.42440485,18.65536249,18.44815757,18.97168843,18.25108883,18.27857334,18.59117905,19.07261916,19.02936121,19.22208694,19.36860463,19.72542724,19.62490311,19.28262435,19.4974247,19.72242409,19.57248044,19.78574914,20.05080117,20.02853683,19.69454583,18.77567715,19.02225915,19.52310151,19.75306238,19.77868417,19.76840963,19.73713956,19.8706712,19.91905912,19.90638279,19.76598833,19.85462138,
Indonesia,IDN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.947724902,10.76414381,11.13840481,11.68599612,11.67826802,11.51487384,11.17980536,9.980845344,9.991333484,10.0073417,9.453678301,9.572911894,9.903564312,10.21213643,10.32253791,10.87454528,10.91866447,10.75887914,10.69549762,11.93383396,13.13755014,12.22144756,11.45128225,11.71759114,12.09042359,12.56977959,12.56977959,12.51651781,12.51651781,12.51651781,12.51651781,12.67630314,13.42196803,14.00784759,14.00784759,14.00784759,14.00784759,
IDA only,IDX,Arable land (% of land area),AG.LND.ARBL.ZS,,6.162149932,6.202205353,6.294038516,6.338732984,6.383128158,6.382330042,6.407321034,6.459098776,6.49112316,6.510602166,6.508132996,6.566195898,6.539858087,6.525921513,6.537629092,6.586166088,6.582873753,6.663885143,6.667900793,6.681045191,6.67470994,6.701078549,6.719894741,6.747181213,6.830367538,6.857155171,6.875258024,6.937707629,6.969239217,7.051153504,7.101828044,7.102426572,7.269572452,7.280304056,7.422129118,7.554578694,7.603041603,7.60774898,7.654832564,7.626275664,7.702923594,7.767164683,8.025683815,8.03064577,8.186018871,8.243086118,8.383035902,8.533721432,8.714376825,8.880590023,8.985310875,9.203889988,9.32200864,9.363095605,9.405754398,9.486515072,9.554895135,9.598987934,9.601529912,9.621967751,
Isle of Man,IMN,Arable land (% of land area),AG.LND.ARBL.ZS,,43.85964912,43.85964912,43.33333333,42.45614035,42.80701754,40.70175439,40.52631579,40,39.64912281,38.24561404,37.19298246,36.84210526,36.49122807,37.01754386,36.66666667,37.19298246,37.54385965,37.89473684,38.42105263,38.94736842,38.59649123,38.24561404,37.71929825,37.36842105,37.01754386,36.66666667,36.31578947,35.96491228,35.61403509,35.26315789,34.9122807,34.56140351,34.21052632,33.85964912,33.50877193,33.15789474,32.80701754,32.45614035,32.10526316,31.75438596,31.40350877,32.45614035,30.8245614,31.75438596,31.24561404,49.05263158,48.28070175,47.85964912,44.94736842,44.52631579,43.80701754,37.71929825,38.42105263,38.77192982,40.70175439,41.22807018,40.35087719,40.52631579,42.28070175,41.22807018,
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,,52.40364726,52.7043344,52.9633155,53.05143634,53.21422445,53.34001527,53.74025878,53.83746077,53.80618124,54.00260326,53.73218664,53.87681245,54.16539138,54.31909834,54.43244461,54.50610287,54.50677555,54.90365567,54.97260518,54.77416512,54.79367279,54.90601004,54.73313175,55.03112818,55.00489373,54.96083331,54.89222014,54.77887387,54.98336803,54.97765027,54.88448434,54.72438694,54.68402625,54.66350956,54.45699737,54.15900094,54.35273225,54.28815515,54.14218398,54.12704873,53.92356358,53.95955186,53.74664922,53.70696121,53.62724885,53.36423168,53.14897467,53.13989352,53.11601344,52.80826318,52.79817301,52.65253818,52.61755892,52.62462204,52.60780508,52.57551653,52.43362718,52.29329811,52.25669278,52.25669278,
Not classified,INX,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Arable land (% of land area),AG.LND.ARBL.ZS,,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.547975033,5.373784294,4.996371026,5.286688924,5.15604587,5.388300189,5.809261141,5.460879663,6.186674408,6.056031354,5.678618087,7.391493686,7.52213674,7.71127885,7.572216577,7.093772681,6.780084192,6.756423283,7.049644361,6.714907824,6.37015532,6.664827987,7.00551604,6.881114821,6.752503992,6.575700392,6.691827551,6.691827551,6.546668602,6.430541443,6.445057338,
"Iran, Islamic Rep.",IRN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.197180677,9.203320317,9.209459957,9.215599597,9.221739237,9.227878877,9.240158157,9.270856357,9.283135637,9.301554557,9.56617304,9.962793782,10.37660552,10.05059063,9.731329355,9.412068076,9.190427073,8.713377048,9.328568973,7.969866647,8.319212161,8.682064884,8.841081559,8.994572558,9.148063558,9.301554557,9.455045556,9.565559076,9.455045556,9.326113117,10.24153344,10.41835507,10.641224,10.64429382,10.67560598,10.49694246,10.13163388,10.33731182,10.03032982,9.162798693,9.738082959,9.84122891,9.944374862,10.04752081,10.15066676,10.25381272,10.35695867,9.544070336,9.55696358,9.448905916,9.340848253,9.232790589,9.017289226,9.017289226,9.017289226,9.017289226,9.327580894,9.603081664,9.642526965,9.642526965,
Iraq,IRQ,Arable land (% of land area),AG.LND.ARBL.ZS,,10.51741089,10.63173057,10.74605025,10.86036994,10.97468962,10.97468962,11.08900931,11.08900931,11.08900931,11.08443652,11.08443652,11.43196836,11.43196836,11.66060772,11.66060772,11.66060772,11.66060772,11.88924709,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.11788646,11.43196836,11.43196836,12.34652582,12.11788646,12.80380456,11.54628804,10.97468962,10.97468962,10.06013215,10.63173057,10.4030912,9.374214052,9.831492786,10.63173057,10.28877152,10.28877152,11.88924709,10.97468962,11.31764867,9.145574685,8.403941794,9.209799226,9.900534168,9.94312949,10.62762595,11.5611064,11.51734051,11.51734051,11.51734051,11.51734051,11.51734051,11.51734051,
Iceland,ISL,Arable land (% of land area),AG.LND.ARBL.ZS,,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.206982544,1.216957606,1.226932668,1.236907731,1.246882793,1.256857855,1.266832918,1.286783042,1.296758105,1.306733167,1.326683292,1.326683292,1.336658354,1.336658354,1.336658354,1.336658354,1.346633416,1.346633416,1.346633416,1.346633416,1.356608479,1.356608479,1.356608479,1.346633416,1.346633416,1.346633416,1.336658354,1.326683292,1.296758105,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.246882793,1.246882793,1.236907731,1.226932668,1.218952618,1.208977556,1.208977556,1.208977556,1.206982544,1.206982544,1.206982544,1.200039671,1.200039671,1.200039671,
Israel,ISR,Arable land (% of land area),AG.LND.ARBL.ZS,,14.69500924,14.27911275,14.78743068,14.87985213,14.41774492,14.87985213,14.92606285,14.87985213,14.8336414,15.01848429,15.06469501,15.01848429,15.43438078,15.66543438,15.52680222,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,14.55637708,15.15711645,15.11090573,15.61922366,15.66543438,15.66543438,15.61922366,15.85027726,16.03512015,16.03512015,16.03512015,16.12754159,15.94269871,15.52680222,15.52680222,15.4805915,15.38817006,15.61922366,15.80406654,16.12754159,15.43438078,14.3715342,14.3715342,14.00184843,14.13123845,13.84935305,14.06192237,13.56746765,13.66451017,13.62292052,13.20702403,13.88632163,13.73382625,13.63216266,17.88354898,17.72181146,17.4676525,17.56007394,
Italy,ITA,Arable land (% of land area),AG.LND.ARBL.ZS,,43.73193703,43.50413111,43.09272041,42.83431369,42.58270715,42.31070008,42.12369522,41.97749141,41.55248036,40.74665941,32.33824079,31.93703036,31.58002108,31.68542382,31.72282479,31.8384278,31.82142736,32.13423549,32.2192377,32.24303832,32.18523682,32.15803611,31.03600694,30.9306042,30.77080004,30.89320322,30.82180137,30.45799191,30.576995,30.64159668,30.26078678,29.75077352,29.07075584,28.3193363,28.16293224,28.32953657,28.06092958,28.3193363,29.0537554,28.67258672,28.19916272,28.02331951,26.9141547,26.9817867,26.30884829,24.94268188,24.24945387,25.35523708,23.60694986,23.81322747,22.72435225,24.07022907,23.08618346,22.75140505,22.32194185,22.64657545,22.77937089,22.73449705,23.38108056,23.09978797,
Jamaica,JAM,Arable land (% of land area),AG.LND.ARBL.ZS,,15.32779317,15.32779317,15.32779317,15.32779317,13.85041551,13.85041551,14.31209603,14.31209603,14.31209603,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,12.46537396,12.46537396,12.46537396,11.54201293,10.61865189,10.61865189,10.61865189,10.61865189,10.61865189,10.61865189,11.08033241,10.98799631,11.63434903,12.55771006,16.06648199,14.86611265,14.58910434,14.31209603,13.85041551,13.388735,13.20406279,12.92705448,12.92705448,12.46537396,12.46537396,12.28070175,11.81902124,11.81902124,11.54201293,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,
Jordan,JOR,Arable land (% of land area),AG.LND.ARBL.ZS,,3.059836809,3.082502267,3.093834995,3.116500453,3.127833182,3.15049864,3.161831369,3.184496827,3.195829556,3.218495014,3.229827743,3.2524932,3.263825929,3.286491387,3.297824116,3.320489574,3.331822303,3.354487761,3.36582049,3.388485947,3.293291024,3.355621034,3.445149592,2.403671804,3.136899365,3.136899365,3.433816863,3.490480508,3.318223028,2.030825023,1.693109701,2.943109701,2.595194923,2.391205802,2.855847688,2.039891206,2.119220308,2.153218495,2.153218495,2.153218495,2.175883953,2.20988214,2.005893019,2.368540345,2.09655485,2.153218495,1.589981868,1.694242974,2.261770669,2.000450552,1.977922956,2.444244199,2.601937373,2.675152061,2.567019599,2.67244875,2.106330255,2.264023429,2.41908237,2.319976575,
Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,,15.43496046,15.32587947,15.18952822,15.08044723,14.93864194,14.87046632,14.66321244,14.50777202,14.0769021,14.16962094,13.97600218,13.79432624,13.67975996,13.57883252,13.49249659,13.42701228,13.40338428,13.36790393,13.32423581,13.30603331,13.2669214,13.24959039,13.22501365,13.26021387,13.2473944,13.2163422,13.2035107,13.18156884,13.1431706,13.07734504,13.00054855,12.92923752,12.8496983,12.78113001,12.69884805,12.6255144,12.53497942,12.44170096,12.35390947,12.27434842,12.1920439,12.12345679,12.06310014,12.01371742,11.96159122,11.91495199,11.86831276,11.81893004,11.78052126,11.74759945,11.67078189,11.64883402,11.62688615,11.5829904,11.53635117,11.478738,11.41563786,11.36351166,11.31412894,11.25925926,
Kazakhstan,KAZ,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98477609,12.97921991,12.846983,12.85939178,12.22639553,12.05756195,11.91050858,11.87402304,11.17135237,10.87517132,10.49964811,10.49879616,10.5488758,10.57980516,10.59969626,10.60903063,10.56406267,10.60051117,10.62481016,10.80883061,10.86509612,10.88813572,10.91610179,10.96458866,10.97981257,10.98529466,11.01900211,10.88206097,10.94684595,
Kenya,KEN,Arable land (% of land area),AG.LND.ARBL.ZS,,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.544962575,8.036686931,8.070070633,8.179006923,8.577854306,9.264855747,8.767614295,8.955617247,9.298239449,8.890606881,9.579365358,9.554766841,8.207119514,8.458375795,8.219418772,8.95386021,8.593667639,9.010085392,8.945075025,9.041712057,9.238500193,9.249042415,9.329866114,9.312295744,9.312295744,9.663703131,9.663703131,10.19081421,10.3665179,10.19081421,10.19081421,10.19081421,10.19081421,10.19081421,10.19081421,10.19081421,10.19081421,
Kyrgyz Republic,KGZ,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.882168926,7.049009385,7.059436913,7.069864442,7.075078206,7.080291971,7.090719499,7.132429614,7.069864442,7.00729927,7.012513034,7.00729927,6.955161627,6.69447341,6.692909281,6.673618352,6.67101147,6.652763295,6.653806048,6.652241919,6.655891554,6.666840459,6.676746611,6.676746611,6.714285714,6.714285714,6.715328467,6.712200209,6.712200209,
Cambodia,KHM,Arable land (% of land area),AG.LND.ARBL.ZS,,16.0774983,16.14547927,16.14547927,16.42873329,16.42873329,16.42873329,16.44006345,16.14547927,15.57897122,15.25606164,10.1971448,10.1971448,10.1971448,10.48039882,10.48039882,10.76365284,10.76365284,11.04690687,11.04690687,11.33016089,11.33016089,11.5001133,11.55676411,11.55676411,13.02968502,14.72920915,16.99524133,19.54452753,20.87582144,20.93247224,20.96079764,20.96079764,21.05143893,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,21.52730569,21.52730569,21.38567868,21.32902787,21.32902787,21.9578518,21.9578518,21.9578518,21.9578518,21.9578518,21.9578518,
Kiribati,KIR,Arable land (% of land area),AG.LND.ARBL.ZS,,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,
St. Kitts and Nevis,KNA,Arable land (% of land area),AG.LND.ARBL.ZS,,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,26.92307692,26.92307692,23.07692308,23.07692308,23.07692308,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,15.26923077,15.30769231,15.34615385,15.38461538,15.38461538,17.30769231,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,
"Korea, Rep.",KOR,Arable land (% of land area),AG.LND.ARBL.ZS,,21.07609372,20.71324902,20.83765291,21.67737922,22.42380261,22.67261041,22.76591333,22.53783952,22.35123367,22.3201327,22.12315986,21.81215011,21.71884719,21.51150736,21.36636948,21.35600249,21.42857143,21.55297533,21.44930541,21.35600249,21.26269956,21.24196558,21.06572673,20.91022185,20.82728592,20.77545096,20.80655194,20.70288202,20.50590919,20.2467344,19.97719262,19.67654987,19.43810906,19.12709932,18.48434584,18.09040017,17.85195936,17.70682148,17.61351856,17.8104914,17.45916891,17.29517512,17.13842975,17.07291882,16.9643779,16.71139554,16.47750722,16.13568409,15.82526272,15.50411523,15.3102171,15.64279108,15.35319114,15.14933799,15.02899071,14.57600345,14.32365911,14.08941756,13.97540984,13.85245902,
Kuwait,KWT,Arable land (% of land area),AG.LND.ARBL.ZS,,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.056116723,0.112233446,0.112233446,0.112233446,0.168350168,0.168350168,0.224466891,0.224466891,0.224466891,0.224466891,0.224466891,0.224466891,0.224466891,0.280583614,0.280583614,0.280583614,0.336700337,0.336700337,0.336700337,0.392817059,0.561167228,0.729517396,0.673400673,0.673400673,0.617283951,0.617283951,0.617283951,0.634118967,0.634118967,0.589225589,0.561167228,0.589225589,0.561167228,0.650953984,0.533108866,0.432098765,0.448933782,0.482603816,0.448933782,0.448933782,0.448933782,
Latin America & Caribbean (excluding high income),LAC,Arable land (% of land area),AG.LND.ARBL.ZS,,4.327765342,4.392051618,4.463217847,4.535870146,4.586836834,4.670882335,4.74694709,4.871776949,4.907387583,4.901443304,4.97304985,5.092540866,5.18287314,5.25753564,5.354800172,5.540499281,5.721206512,5.895584196,6.053983881,6.228802317,6.306728177,6.385980938,6.486699133,6.556435543,6.670022385,6.613304951,6.616515559,6.588121334,6.582018148,6.577670719,6.55994867,6.530778386,6.491266169,6.457412016,6.458088453,6.502928657,6.576858935,6.655393032,6.717697541,6.760879943,6.808532513,6.856070675,7.040507716,7.140022724,7.278847585,7.411265821,7.562125881,7.488594929,7.457847877,7.663688786,7.711230761,7.79506711,7.820954806,7.738382015,7.691961773,7.601047698,7.698164657,7.621738551,7.583080661,7.561960063,
